datetime_utc,id,text,retweets,favorites
2016-12-16 16:54:00+00:00,809803893920165892,"#ThankYouTour2016 Tonight- Orlando, Florida Tickets: https://t.co/JwQeccp79NTomorrow- Mobile, AlabamaTickets:... https://t.co/Cq5AwcuzT9",5662,22933
2016-12-17 03:52:00+00:00,809969373754654721,Thank you Florida. My Administration will follow two simple rules: BUY AMERICAN and HIRE AMERICAN! #ICYMI- Watch:... https://t.co/3vgtzSJsFu,8884,36140
2016-12-17 13:05:00+00:00,810108542921408512,"Last night in Orlando, Florida, was incredible - massive crowd - THANK YOU FLORIDA! Today at 3:00 P.M. I will be in Alabama for last rally!",5138,29943
2016-12-17 13:07:00+00:00,810109131537481728,"""@EazyMF_E: @realDonaldTrump Many people are now saying you will be an extremely successful president! #MakeAmericaGreatAgain""  Thank you!",5707,29106
2016-12-17 13:20:00+00:00,810112407309844480,"Mobile, Alabama today at 3:00 P.M. Last rally of the year - ""THANK YOU ALABAMA AND THE SOUTH"" Biggest of all crowds expected, see you there!",6595,33468
2016-12-17 13:57:00+00:00,810121703288410112,China steals United States Navy research drone in international waters - rips it out of water and takes it to China in unprecedented act.,15416,49893
2016-12-18 00:12:00+00:00,810276411177107456,"Thank you Alabama! From now on, it’s going to be #AmericaFirst. Our goal is to bring back that wonderful phrase:... https://t.co/4UAazd7TmF",10447,46018
2016-12-18 00:59:00+00:00,810288321880555520,We should tell China that we don't want the drone they stole back.- let them keep it!,14300,53724
2016-12-18 21:54:00+00:00,810604216771284992,"If my many supporters acted and threatened people like those who lost the election are doing, they would be scorned & called terrible names!",28636,111539
2016-12-19 23:21:00+00:00,810988379051610112,"Today there were terror attacks in Turkey, Switzerland and Germany - and it is only getting worse. The civilized world must change thinking!",30391,92559
2016-12-19 23:51:00+00:00,810996052241293312,"We did it! Thank you to all of my great supporters, we just officially won the election (despite all of the distorted and inaccurate media).",46772,186623
2016-12-20 02:46:00+00:00,811039925571354624,"""@Franklin_Graham: Congratulations to President-elect @realDonaldTrump--the electoral votes are in and it's official."" Thank you Franklin!",8473,41449
2016-12-20 02:50:00+00:00,811041034323054592,"""@mike_pence: Congratulations to @RealDonaldTrump; officially elected President of the United States today by the Electoral College!""",12266,61402
2016-12-20 13:03:00+00:00,811195441710764032,"Bill Clinton stated that I called him after the election. Wrong, he called me (with a very nice congratulations). He ""doesn't know much"" ...",14711,64650
2016-12-20 13:09:00+00:00,811196778779463684,"especially how to get people, even with an unlimited budget, out to vote in the vital swing states ( and more). They focused on wrong states",6971,34470
2016-12-20 20:27:00+00:00,811307169043849216,"Yes, it is true - Carlos Slim, the great businessman from Mexico, called me about getting together for a meeting. We met, HE IS A GREAT GUY!",12601,56447
2016-12-21 13:15:00+00:00,811560662853939200,Campaigning to win the Electoral College is much more difficult & sophisticated than the popular vote. Hillary focused on the wrong states!,12895,56255
2016-12-21 13:24:00+00:00,811562990285848576,"I would have done even better in the election, if that is possible, if the winner was based on popular vote - but would campaign differently",9781,44590
2016-12-21 13:29:00+00:00,811564284706689024,I have not heard any of the pundits or commentators discussing the fact that I spent FAR LESS MONEY on the win than Hillary on the loss!,16100,67530
2016-12-22 03:39:00+00:00,811778176120668160,"I met some really great Air Force GENERALS and Navy ADMIRALS today, talking about airplane capability and pricing. Very impressive people!",10374,54306
2016-12-22 13:37:00+00:00,811928543366148096,The resolution being considered at the United Nations Security Council regarding Israel should be vetoed....cont: https://t.co/s8rXKKZNF1,8220,29304
2016-12-22 16:41:00+00:00,811975049431416832,"Someone incorrectly stated that the phrase ""DRAIN THE SWAMP"" was no longer being used by me. Actually, we will always be trying to DTS.",15077,60451
2016-12-22 16:50:00+00:00,811977223326625792,The United States must greatly strengthen and expand its nuclear capability until such time as the world comes to its senses regarding nukes,16880,59913
2016-12-22 22:26:00+00:00,812061677160202240,"Based on the tremendous cost and cost overruns of the Lockheed Martin F-35, I have asked Boeing to price-out a comparable F-18 Super Hornet!",11775,51313
2016-12-23 01:59:00+00:00,812115501791006720,"The so-called ""A"" list celebrities are all wanting tixs to the inauguration, but look what they did for Hillary, NOTHING. I want the PEOPLE!",24570,98685
2016-12-23 11:53:00+00:00,812264762981675008,"My wonderful son, Eric, will no longer be allowed to raise money for children with cancer because of a possible conflict of interest with...",12246,44038
2016-12-23 11:58:00+00:00,812266152684650496,"my presidency. Isn't this a ridiculous shame? He loves these kids, has raised millions of dollars for them, and now must stop. Wrong answer!",11470,52893
2016-12-23 20:14:00+00:00,812390964740427776,"As to the U.N., things will be different after Jan. 20th.",26689,80292
2016-12-23 21:17:00+00:00,812406855469252608,"The terrorist who killed so many people in Germany said just before crime, ""by God's will we will slaughter you pigs, I swear, we will......",14543,41119
2016-12-23 21:23:00+00:00,812408189492797442,"slaughter you. This is a purely religious threat, which turned into reality. Such hatred! When will the U.S., and all countries, fight back?",13756,52971
2016-12-24 00:13:00+00:00,812450976670121985,"Vladimir Putin said today about Hillary and Dems: ""In my opinion, it is humiliating. One must be able to lose with dignity.""  So true!",24560,91565
2016-12-24 20:59:00+00:00,812764662500622336,".@NBCNews purposely left out this part of my nuclear qoute: ""until such time as the world comes to its senses regarding nukes.""  Dishonest!",13047,51187
2016-12-24 21:33:00+00:00,812773204561379330,"The big loss yesterday for Israel in the United Nations will make it much harder to negotiate peace.Too bad, but we will get it done anyway!",15677,69226
2016-12-24 21:44:00+00:00,812775995837218816,Happy #Hanukkah https://t.co/UvZwtykV1E,17211,69622
2016-12-25 12:21:00+00:00,812815404175421445,""".@FoxNews - """"Objectified"""" tonight at 10:00 P.M. Enjoy!""",1482,5871
2016-12-25 12:46:00+00:00,813003030186622976,#MerryChristmas https://t.co/5GgDmJrGMS,33257,126622
2016-12-25 17:48:00+00:00,813079058896535552,"Merry Christmas and a very, very, very , very Happy New Year to everyone!",39433,177800
2016-12-26 21:36:00+00:00,813498739923054593,"President Obama said that he thinks he would have won against me. He should say that but I say NO WAY! - jobs leaving, ISIS, OCare, etc.",17462,75160
2016-12-26 21:41:00+00:00,813500123053490176,"The United Nations has such great potential but right now it is just a club for people to get together, talk and have a good time. So sad!",17714,64175
2016-12-26 23:32:00+00:00,813527932165558273,The world was gloomy before I won - there was no hope. Now the market is up nearly 10% and Christmas spending is over a trillion dollars!,23695,106600
2016-12-27 02:53:00+00:00,813578484572450816,"I gave millions of dollars to DJT Foundation, raised or recieved millions more, ALL of which is given to charity, and media won't report!",13907,59317
2016-12-27 03:06:00+00:00,813581917215977473,"The DJT Foundation, unlike most foundations, never paid fees, rent, salaries or any expenses. 100% of money goes to wonderful charities!",12431,56140
2016-12-27 21:52:00+00:00,813865160163098628,"President Obama campaigned hard (and personally) in the very important swing states, and lost.The voters wanted to MAKE AMERICA GREAT AGAIN!",18296,82767
2016-12-28 03:10:00+00:00,813945096269860866,"The U.S. Consumer Confidence Index for December surged nearly four points to 113.7, THE HIGHEST LEVEL IN MORE THAN 15 YEARS! Thanks Donald!",15050,64764
2016-12-28 14:07:00+00:00,814110460761018368,Doing my best to disregard the many inflammatory President O statements and roadblocks.Thought it was going to be a smooth transition - NOT!,25115,97432
2016-12-28 14:19:00+00:00,814113616110751744,"We cannot continue to let Israel be treated with such total disdain and disrespect. They used to have a great friend in the U.S., but.......",24089,89169
2016-12-28 14:25:00+00:00,814114980983427073,"not anymore. The beginning of the end was the horrible Iran deal, and now this (U.N.)! Stay strong Israel, January 20th is fast approaching!",27510,98134
2016-12-28 22:06:00+00:00,814231064847728640,'Economists say Trump delivered hope' https://t.co/SjGBgglIuQ,11050,42681
2016-12-29 14:54:00+00:00,814484710025994241,My Administration will follow two simple rules: https://t.co/ZWk0j4H8Qy,8972,37533
2016-12-30 19:41:00+00:00,814919370711461890,Great move on delay (by V. Putin) - I always knew he was very smart!,27645,78951
2016-12-30 19:46:00+00:00,814920722208296960,"Join @AmerIcan32, founded by Hall of Fame legend @JimBrownNFL32 on 1/19/2017 in Washington, D.C.... https://t.co/9WJZ8iTCQV",5834,20565
2016-12-30 22:18:00+00:00,814958820980039681,"Russians are playing @CNN and @NBCNews for such fools - funny to watch, they don't have a clue! @FoxNews totally gets it!",18248,68808
2016-12-31 13:17:00+00:00,815185071317676033,"Happy New Year to all, including to my many enemies and those who have fought me and lost so badly they just don't know what to do. Love!",114221,300031
2016-12-31 18:58:00+00:00,815270850916208644,"Happy Birthday @DonaldJTrumpJr!
https://t.co/uRxyCD3hBz",7657,46641
2017-01-01 05:00:00+00:00,815422340540547073,"TO ALL AMERICANS-#HappyNewYear &, many blessings to you all! Looking forward to a wonderful &, prosperous 2017 as we... https://t.co/1asdMAL4iy",26891,108920
2017-01-02 14:40:00+00:00,815930688889352192,"Well, the New Year begins. We will, together, MAKE AMERICA GREAT AGAIN!",23739,105506
2017-01-02 17:31:00+00:00,815973752785793024,"Chicago murder rate is record setting - 4,331 shooting victims with 762 murders in 2016. If Mayor can't do it he must ask for Federal help!",13992,52993
2017-01-02 18:32:00+00:00,815989154555297792,"@CNN just released a book called ""Unprecedented"" which explores the 2016 race & victory. Hope it does well but used worst cover photo of me!",3165,11394
2017-01-02 18:37:00+00:00,815990335318982656,"Various media outlets and pundits say that I thought I was going to lose the election. Wrong, it all came together in the last week and.....",7264,39567
2017-01-02 18:44:00+00:00,815992069412057088,"I thought and felt I would win big, easily over the fabled 270 (306). When they cancelled fireworks, they knew, and so did I.",10696,52174
2017-01-02 23:05:00+00:00,816057920223846400,North Korea just stated that it is in the final stages of developing a nuclear weapon capable of reaching parts of the U.S. It won't happen!,21841,77814
2017-01-02 23:47:00+00:00,816068355555815424,"China has been taking out massive amounts of money & wealth from the U.S. in totally one-sided trade, but won't help with North Korea. Nice!",14133,53717
2017-01-03 12:30:00+00:00,816260343391514624,General Motors is sending Mexican made model of Chevy Cruze to U.S. car dealers-tax free across border. Make in U.S.A.or pay big border tax!,15364,61429
2017-01-03 12:46:00+00:00,816264484629184513,"People must remember that ObamaCare just doesn't work, and it is not affordable - 116% increases (Arizona). Bill Clinton called it ""CRAZY""",11642,49295
2017-01-03 12:51:00+00:00,816265668958031872,"The Democrat Governor.of Minnesota said ""The Affordable Care Act (ObamaCare) is no longer affordable!"" - And, it is lousy healthcare.",10156,44699
2017-01-03 15:03:00+00:00,816298944456232960,"With all that Congress has to work on, do they really have to make the weakening of the Independent Ethics Watchdog, as unfair as it",8715,36024
2017-01-03 15:07:00+00:00,816300003442495488,"........may be, their number one act and priority. Focus on tax reform, healthcare and so many other things of far greater importance! #DTS",7697,35885
